Applicant_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Employment_Years,Home_Ownership,Number_of_Dependents,Monthly_Income,Annual_Income,Credit_Limit,Credit_Utilization,Credit_History_Years,Total_Credit_Accounts,Open_Credit_Lines,Credit_Cards,Installment_Accounts,Real_Estate_Loans,Debt_Ratio,Total_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Region,Credit_Inquiries_6M,Times_30_59_Days_Past_Due,Times_60_89_Days_Past_Due,Times_90_Plus_Days_Past_Due,Times_120_Plus_Days_Past_Due,Late_Payment_Count,Previous_Bankruptcies,Tax_Liens,Delinquency_History,Has_Employment_Income,SeriousDlqin2yrs
112409,35,Female,Married,Bachelor,Employed,5.3,Rent,0.0,10462.0,125544.0,70930.0,0.4666,19.2,11,10,4,2,2,0.1136,12747.0,153186.0,60,5.0,Medical,Central,0,0,0,0,0,0,0,0,0,Yes,1
112410,23,Male,Married,Bachelor,Employed,6.7,Mortgage,3.0,3666.0,43992.0,12890.0,0.581,4.3,12,8,6,1,1,0.4994,22855.0,2008.0,36,13.07,Education,West,0,0,0,0,1,0,0,0,0,Yes,0
112411,64,Male,Single,Bachelor,Employed,7.3,Mortgage,0.0,,51432.0,30934.0,0.3957,9.0,17,11,5,3,0,0.9831,21684.0,19707.0,48,11.39,Business,South,1,1,0,1,0,2,0,0,0,Yes,0
112412,36,Male,Single,Bachelor,Employed,6.3,Mortgage,2.0,7271.0,87252.0,35881.0,0.214,16.4,12,11,7,3,1,1.0055,50693.0,15862.0,12,8.7,Medical,West,1,0,0,0,0,0,0,0,0,Yes,0
112413,48,Male,Married,High School,Employed,16.7,Mortgage,0.0,6766.0,81192.0,23683.0,0.3541,16.0,11,4,3,1,0,0.209,5219.0,86907.0,60,9.27,Personal,West,1,1,0,0,0,1,0,0,0,Yes,0
112414,52,Male,Married,Bachelor,Self-Employed,9.4,Rent,3.0,3077.0,36924.0,23244.0,0.5388,12.5,12,9,8,1,1,0.4906,12149.0,1000.0,12,6.21,Debt Consolidation,North,0,0,0,0,0,0,0,0,0,Yes,0
112415,63,Female,Married,Bachelor,Employed,9.6,Own,2.0,8984.0,107808.0,24545.0,0.33,5.3,8,13,4,2,0,0.4763,42151.0,121709.0,60,12.49,Debt Consolidation,West,2,1,0,0,0,1,1,0,0,Yes,0
112416,43,Female,Married,High School,Retired,17.2,Mortgage,2.0,7801.0,93612.0,46801.0,0.4466,15.5,10,3,4,1,2,0.8029,63407.0,43869.0,60,9.41,Debt Consolidation,South,1,1,0,0,0,1,0,0,0,Yes,0
112417,39,Female,Widowed,High School,Self-Employed,5.7,Own,1.0,6175.0,74100.0,40289.0,0.4343,11.0,5,4,3,2,1,0.4125,30149.0,62733.0,84,9.98,Auto,West,3,1,0,0,0,1,0,0,0,Yes,1
112418,47,Male,Married,Bachelor,Employed,2.1,Own,1.0,4155.0,49860.0,35203.0,0.3623,19.0,8,4,2,5,3,0.8612,38884.0,45674.0,36,8.88,Auto,East,1,0,0,0,0,0,0,0,0,Yes,0
112419,60,Female,Divorced,Diploma,Employed,0.0,Rent,1.0,4222.0,50664.0,28214.0,0.3508,7.6,9,6,8,1,1,0.6462,21322.0,12135.0,72,9.57,Home,West,1,0,0,0,1,0,0,0,0,Yes,0
112420,43,Female,Married,Bachelor,Self-Employed,8.0,Rent,2.0,,57888.0,28081.0,0.21,8.2,9,2,8,5,2,1.6171,83630.0,60500.0,72,16.6,Home,East,4,0,0,0,0,0,0,1,0,Yes,0
112421,34,Female,Divorced,Diploma,Unemployed,7.7,Mortgage,3.0,2470.0,29640.0,14164.0,0.6823,3.7,10,6,12,3,4,0.1131,1817.0,42298.0,12,5.0,Medical,North,1,1,0,1,0,2,0,0,0,No,0
112422,27,Female,Married,Diploma,Employed,0.8,Mortgage,1.0,,64332.0,29786.0,0.4424,18.3,10,7,6,1,0,0.2242,13081.0,44582.0,48,7.51,Home,North,1,0,0,0,0,0,0,0,0,Yes,0
112423,30,Female,Married,Master,Retired,6.0,Mortgage,1.0,9822.0,117864.0,27366.0,0.0526,5.5,14,5,4,4,4,0.5601,75003.0,80977.0,36,9.66,Home,South,1,1,1,1,0,3,0,0,0,Yes,1
112424,55,Female,Single,High School,Employed,2.5,Rent,3.0,9722.0,116664.0,65463.0,0.8489,13.4,11,7,6,4,1,0.0471,4918.0,120402.0,36,11.28,Personal,East,2,0,0,0,0,0,0,0,1,Yes,1
112425,41,Male,Married,Doctorate,Employed,12.9,Own,2.0,4294.0,51528.0,24905.0,0.5374,17.0,11,6,8,9,1,0.3455,9284.0,32848.0,60,7.96,Business,North,5,0,0,0,0,0,0,0,0,Yes,0
112426,38,Female,Married,Diploma,Employed,4.3,Mortgage,0.0,10984.0,131808.0,69894.0,0.7397,15.5,7,5,4,2,2,0.6736,68810.0,97488.0,48,10.51,Medical,North,0,0,1,0,0,1,0,0,0,Yes,0
112427,36,Male,Divorced,Bachelor,Employed,8.5,Mortgage,0.0,18984.0,227808.0,129776.0,0.1412,19.7,8,4,4,3,0,0.3917,85224.0,39695.0,72,7.84,Debt Consolidation,West,1,0,0,0,0,0,0,0,0,Yes,0
112428,46,Female,Married,Bachelor,Employed,8.1,Own,2.0,4478.0,53736.0,13534.0,0.3665,,11,4,4,6,0,0.3107,16844.0,71749.0,24,8.38,Debt Consolidation,North,0,0,1,0,0,1,1,0,0,Yes,0
112429,42,Male,Married,High School,Retired,5.0,Mortgage,2.0,8621.0,103452.0,17874.0,0.7056,7.9,12,8,3,1,3,0.4897,56132.0,113745.0,12,8.44,Personal,West,4,0,0,0,0,0,0,0,0,Yes,1
112430,42,Male,Married,Bachelor,Employed,7.3,Rent,1.0,,15168.0,8717.0,0.5314,9.3,9,8,2,0,0,0.9384,14301.0,1000.0,24,10.3,Personal,South,0,0,0,0,0,0,0,0,0,Yes,1
112431,61,Other,Single,High School,Employed,16.1,Own,4.0,2428.0,29136.0,,0.1726,17.8,16,12,5,4,1,0.5538,8160.0,35464.0,36,10.96,Auto,West,1,0,0,0,0,0,0,0,1,Yes,0
112432,63,Female,Married,High School,Unemployed,9.8,Mortgage,3.0,5836.0,70032.0,34136.0,0.3735,,12,10,6,3,2,0.3016,18604.0,92502.0,60,5.0,Debt Consolidation,North,3,2,0,0,0,2,0,0,1,No,0
112433,26,Female,Single,Master,Self-Employed,17.8,Mortgage,1.0,2859.0,34308.0,5391.0,0.411,8.5,11,7,3,1,1,0.3587,13522.0,22105.0,60,8.85,Personal,Central,4,0,0,0,0,0,0,0,0,Yes,0
112434,49,Male,Single,High School,Employed,9.9,Mortgage,5.0,20702.0,248424.0,84687.0,0.3699,8.4,9,4,5,7,2,0.9002,223607.0,168867.0,72,10.31,Business,East,3,0,0,0,0,0,0,1,0,Yes,0
112435,36,Other,Married,Master,Employed,6.9,Mortgage,2.0,8112.0,97344.0,45416.0,0.3637,15.5,9,11,6,3,1,0.4727,15927.0,71817.0,60,8.11,Home,West,1,0,0,0,0,0,0,0,0,Yes,0
112436,42,Male,Widowed,High School,Employed,0.0,Mortgage,3.0,10304.0,123648.0,52684.0,0.3151,6.0,9,11,5,4,1,0.4201,37580.0,82761.0,24,11.01,Medical,South,3,0,0,1,0,1,0,0,0,Yes,1
112437,49,Female,Married,Master,Employed,3.7,Rent,1.0,5397.0,64764.0,37781.0,0.6107,15.7,9,6,3,2,0,0.1669,8267.0,49533.0,36,11.78,Education,West,1,0,0,0,0,0,1,0,0,Yes,0
112438,42,Male,Divorced,Master,Employed,18.3,Rent,3.0,,34380.0,7932.0,0.2061,25.6,9,10,5,4,0,0.1702,6108.0,51926.0,60,8.01,Debt Consolidation,Central,2,1,0,1,0,2,0,0,0,Yes,0
112439,48,Female,Married,High School,Employed,6.5,Rent,0.0,3926.0,47112.0,17866.0,0.7535,13.3,7,4,4,3,1,1.6561,78471.0,46586.0,36,12.25,Education,North,0,0,0,0,0,0,0,0,0,Yes,0
112440,53,Male,Single,High School,Employed,7.9,Mortgage,1.0,,77868.0,11588.0,0.3356,13.3,9,6,9,5,2,0.4979,24465.0,65647.0,72,7.16,Home,Central,2,1,0,0,0,1,0,0,0,Yes,0
112441,49,Female,Married,Bachelor,Self-Employed,,Own,0.0,3633.0,43596.0,21958.0,0.6825,18.1,13,4,4,4,0,0.0776,2673.0,30101.0,60,10.1,Education,South,0,0,0,1,0,1,0,0,1,Yes,0
112442,37,Other,Married,Master,Employed,10.7,Mortgage,2.0,8508.0,102096.0,43899.0,0.2346,23.7,17,8,10,3,2,0.6523,33617.0,30381.0,60,9.21,Debt Consolidation,South,1,0,0,0,0,0,0,0,0,Yes,0
112443,37,Male,Married,Bachelor,Employed,8.1,Rent,1.0,8734.0,104808.0,27123.0,0.1171,10.9,11,6,9,4,1,0.3509,12478.0,59722.0,48,8.14,Home,East,2,0,0,0,0,0,0,0,0,Yes,0
112444,28,Male,Single,Master,Employed,17.5,Mortgage,1.0,5518.0,66216.0,44189.0,0.3506,2.7,10,5,3,1,1,1.2115,54823.0,75544.0,60,11.07,Business,South,2,0,0,1,0,1,0,0,0,Yes,1
112445,35,Male,Single,Diploma,Retired,7.5,Rent,0.0,1679.0,20148.0,1000.0,0.3651,16.4,14,9,6,7,2,0.5284,9676.0,20272.0,72,8.33,Debt Consolidation,Central,2,0,0,1,0,1,0,0,0,Yes,1
112446,69,Male,Single,Diploma,Employed,19.1,Rent,0.0,16766.0,201192.0,58644.0,0.577,14.5,6,4,4,4,3,0.2557,40058.0,192158.0,36,5.55,Personal,South,1,0,0,0,0,0,0,0,0,Yes,0
112447,35,Female,Married,Diploma,Self-Employed,9.9,Mortgage,1.0,4790.0,57480.0,10167.0,0.3386,25.9,6,9,4,3,1,0.5233,24789.0,17022.0,36,10.0,Home,East,1,2,0,0,0,2,0,0,0,Yes,0
112448,31,Female,Married,Diploma,Retired,0.8,Mortgage,1.0,32001.0,384012.0,224572.0,0.1959,4.1,10,10,3,2,1,0.7784,132670.0,398307.0,84,10.32,Auto,East,0,0,0,0,0,0,0,0,0,Yes,0
112449,49,Female,Single,Master,Employed,11.1,Rent,4.0,8406.0,100872.0,52035.0,0.2733,17.7,9,12,4,8,1,0.351,39602.0,20861.0,72,5.77,Medical,North,3,1,1,0,0,2,0,0,0,Yes,1
112450,44,Male,Divorced,Bachelor,Employed,1.2,Rent,2.0,4798.0,57576.0,44274.0,0.2571,13.3,14,6,5,4,0,0.1066,5808.0,13643.0,24,10.77,Medical,Central,0,0,0,0,0,0,0,0,0,Yes,0
112451,43,Female,Married,High School,Employed,12.1,Mortgage,5.0,7358.0,88296.0,42290.0,0.2147,20.6,6,8,4,4,1,0.0831,7837.0,28502.0,60,7.44,Business,South,2,1,1,0,0,2,0,0,0,Yes,0
112452,62,Male,Married,Doctorate,Retired,,Own,3.0,1480.0,17760.0,3481.0,0.3777,24.0,8,8,9,8,4,0.6124,11535.0,2429.0,24,6.36,Medical,South,1,0,0,0,0,0,0,0,0,Yes,0
112453,52,Male,Divorced,Doctorate,Self-Employed,7.1,Own,2.0,10716.0,128592.0,41145.0,0.1073,24.7,10,9,9,6,1,0.6159,54296.0,113102.0,60,9.62,Auto,South,0,1,0,0,0,1,0,0,0,Yes,0
112454,39,Male,Single,Master,Self-Employed,5.6,Rent,0.0,29173.0,350076.0,193971.0,0.5957,9.8,6,9,4,3,3,0.4458,160000.0,94612.0,60,7.81,Auto,Central,1,1,0,0,0,1,0,0,0,Yes,0
112455,40,Male,Divorced,Doctorate,Employed,10.8,Rent,2.0,1414.0,16968.0,9723.0,0.2846,5.0,10,7,5,2,0,0.4283,5155.0,7729.0,60,7.8,Personal,East,0,0,0,0,0,0,0,0,1,Yes,0
112456,39,Male,Divorced,Master,Employed,11.3,Mortgage,1.0,4563.0,54756.0,33421.0,0.6063,11.3,7,3,4,2,4,1.212,51248.0,43891.0,60,8.8,Home,Central,1,0,0,0,0,0,0,0,0,Yes,0
112457,55,Male,Married,Bachelor,Employed,7.8,Own,1.0,5136.0,61632.0,29671.0,0.3712,16.6,6,9,8,1,2,0.6322,27054.0,62600.0,60,8.86,Debt Consolidation,North,2,1,0,0,0,1,0,0,0,Yes,0
112458,41,Female,Married,Bachelor,Employed,0.0,Mortgage,1.0,9715.0,116580.0,64566.0,0.355,11.2,9,8,7,4,1,0.551,27525.0,125266.0,36,7.65,Personal,South,1,1,0,0,0,1,1,0,0,Yes,1
112459,23,Male,Single,Bachelor,Retired,7.3,Mortgage,1.0,21620.0,259440.0,133213.0,0.4708,11.4,16,5,6,3,0,0.6299,155088.0,138790.0,36,11.35,Personal,North,1,0,1,0,0,1,0,0,1,Yes,0
112460,44,Male,Single,High School,Self-Employed,0.0,Mortgage,1.0,7054.0,84648.0,40371.0,0.831,12.8,6,8,5,6,0,0.7922,31559.0,99916.0,60,9.34,Home,Central,3,0,0,0,0,0,0,0,0,Yes,0
112461,27,Male,Divorced,Master,Retired,1.7,Mortgage,1.0,22130.0,265560.0,64135.0,0.7585,8.2,9,5,5,4,1,0.7259,229696.0,277459.0,60,11.18,Business,Central,2,1,0,0,0,1,0,0,0,Yes,0
112462,71,Male,Single,Bachelor,Retired,17.6,Rent,3.0,6144.0,73728.0,32564.0,0.5432,9.2,10,11,3,2,1,0.7954,69802.0,10386.0,60,8.87,Personal,Central,1,0,0,0,1,0,1,0,0,Yes,1
112463,33,Other,Single,Master,Employed,0.0,Rent,1.0,7376.0,88512.0,39528.0,0.4467,14.9,13,6,7,4,1,0.265,20767.0,98539.0,24,6.86,Personal,Central,2,0,0,0,0,0,0,0,0,Yes,0
112464,43,Female,Married,Doctorate,Employed,0.0,Own,3.0,,81696.0,43405.0,0.0673,17.6,12,7,3,4,2,0.1485,7656.0,86122.0,60,8.24,Medical,West,3,0,1,0,0,1,0,0,0,Yes,0
112465,48,Male,Single,Bachelor,Employed,8.9,Mortgage,0.0,,145884.0,55601.0,0.3096,6.5,8,4,7,1,0,0.973,138188.0,147247.0,60,11.89,Business,East,4,0,1,0,0,1,0,0,1,Yes,1
112466,42,Male,Divorced,High School,Self-Employed,4.8,Own,1.0,4180.0,50160.0,20175.0,1.0328,20.7,7,6,10,3,0,0.4411,10608.0,55345.0,60,6.73,Personal,South,1,0,1,0,0,1,0,0,0,Yes,0
112467,42,Male,Married,High School,Retired,8.0,Own,0.0,9362.0,112344.0,,0.5,12.8,11,3,3,5,0,0.2378,19109.0,49492.0,24,9.73,Medical,North,0,1,0,1,0,2,0,0,0,Yes,1
112468,50,Male,Married,Bachelor,Self-Employed,8.7,Mortgage,1.0,2471.0,29652.0,5502.0,0.0814,15.6,10,8,1,5,0,0.4044,14296.0,28806.0,60,6.74,Personal,North,0,0,0,0,0,0,0,0,0,Yes,0
112469,63,Male,Single,High School,Unemployed,7.4,Mortgage,0.0,4571.0,54852.0,16377.0,0.4878,1.0,10,7,10,5,2,0.6936,21457.0,23228.0,36,7.62,Auto,South,3,0,1,0,0,1,0,0,0,No,0
112470,54,Male,Married,Master,Employed,1.9,Own,0.0,3636.0,43632.0,25102.0,0.3288,5.9,7,6,8,5,0,0.4598,11489.0,20310.0,36,10.02,Debt Consolidation,West,1,2,0,0,0,2,0,0,0,Yes,0
112471,63,Male,Single,High School,Employed,0.0,Rent,3.0,5824.0,69888.0,43178.0,0.8425,2.5,14,6,2,6,1,1.143,32527.0,70041.0,72,10.38,Home,South,2,0,0,0,0,0,0,0,1,Yes,1
112472,32,Male,Married,Bachelor,Retired,,Rent,2.0,4479.0,53748.0,13951.0,0.6156,,14,5,6,3,0,0.1597,9189.0,72263.0,36,7.5,Medical,North,1,1,0,0,0,1,0,0,0,Yes,1
112473,49,Female,Divorced,Bachelor,Employed,10.5,Mortgage,4.0,11480.0,137760.0,58351.0,0.3133,6.1,6,7,2,3,0,0.4758,54302.0,100789.0,24,8.05,Medical,Central,0,0,0,0,0,0,0,0,0,Yes,0
112474,47,Male,Married,Bachelor,Unemployed,3.9,Own,1.0,,37284.0,16849.0,0.1695,3.6,9,8,2,3,1,0.6854,22915.0,8657.0,60,9.45,Debt Consolidation,Central,1,0,0,0,1,0,0,0,0,No,0
112475,49,Female,Single,High School,Employed,6.0,Rent,2.0,1785.0,21420.0,8654.0,0.0314,13.7,4,10,4,4,1,1.2296,20063.0,12671.0,72,7.75,Medical,West,0,0,0,0,0,0,0,0,0,Yes,0
112476,62,Male,Divorced,Master,Employed,9.6,Mortgage,1.0,2276.0,27312.0,10870.0,0.8444,6.0,8,10,4,6,1,0.2302,5078.0,37458.0,36,5.0,Home,West,0,0,1,0,0,1,0,0,0,Yes,0
112477,42,Female,Married,High School,Employed,10.4,Mortgage,4.0,10496.0,125952.0,64461.0,0.5148,2.2,11,8,7,3,0,0.511,43420.0,48127.0,60,10.74,Home,East,1,0,0,0,0,0,0,0,0,Yes,0
112478,40,Male,Single,High School,Self-Employed,0.0,Mortgage,1.0,2929.0,35148.0,18734.0,0.8032,14.2,10,7,4,4,1,0.2328,8779.0,22145.0,24,8.0,Home,East,0,0,0,0,0,0,0,0,0,Yes,1
112479,51,Male,Single,Diploma,Employed,1.1,Mortgage,0.0,7123.0,85476.0,27050.0,0.5837,18.8,10,9,6,3,0,0.3051,20519.0,61469.0,60,9.49,Education,Central,0,0,0,0,0,0,0,0,0,Yes,0
112480,24,Female,Married,Diploma,Employed,10.1,Own,2.0,4541.0,54492.0,27166.0,0.4181,1.0,14,7,6,4,2,0.5537,28484.0,30097.0,84,9.54,Home,North,3,1,0,0,0,1,0,0,0,Yes,0
112481,42,Male,Married,Bachelor,Self-Employed,8.5,Mortgage,2.0,9398.0,112776.0,33990.0,0.4135,15.5,14,10,9,0,0,0.4541,57776.0,98765.0,12,10.79,Business,North,2,0,0,0,0,0,0,0,0,Yes,0
112482,43,Female,Married,Diploma,Self-Employed,13.7,Mortgage,0.0,4734.0,56808.0,27095.0,0.0846,15.7,11,5,4,0,1,0.8295,42552.0,15001.0,84,9.09,Home,East,1,1,0,0,0,1,0,0,0,Yes,0
112483,34,Female,Married,High School,Retired,8.9,Mortgage,3.0,33168.0,398016.0,227131.0,0.3219,9.0,20,7,10,2,0,0.8173,103223.0,314275.0,36,8.15,Personal,East,3,1,0,1,0,2,0,0,0,Yes,1
112484,58,Male,Married,Bachelor,Retired,3.6,Own,0.0,18888.0,226656.0,82054.0,0.5474,18.0,14,8,8,2,0,0.3266,86450.0,241045.0,60,7.78,Personal,West,2,0,0,0,0,0,0,0,0,Yes,1
112485,32,Male,Married,Bachelor,Employed,6.8,Mortgage,1.0,4481.0,53772.0,24300.0,0.6019,10.9,7,13,6,0,1,0.7335,41700.0,8840.0,48,5.0,Education,South,1,0,0,0,0,0,0,0,0,Yes,0
112486,43,Female,Single,Diploma,Retired,19.5,Mortgage,4.0,4099.0,49188.0,22129.0,0.8866,7.9,7,6,3,5,2,0.499,10491.0,63340.0,36,7.48,Medical,Central,0,0,1,0,0,1,0,0,0,Yes,0
112487,49,Male,Single,Diploma,Employed,12.6,Mortgage,3.0,42130.0,505560.0,226536.0,0.4729,1.0,9,5,5,5,1,0.2512,143519.0,229997.0,36,11.43,Home,East,3,0,0,0,0,0,0,0,1,Yes,0
112488,61,Male,Married,Master,Unemployed,7.8,Mortgage,1.0,2728.0,32736.0,5783.0,0.232,11.0,12,6,8,4,2,0.7906,19459.0,17113.0,24,7.31,Home,Central,3,0,0,1,0,1,0,0,0,No,1
112489,45,Male,Divorced,Bachelor,Retired,0.5,Rent,1.0,5307.0,63684.0,17852.0,0.4176,5.5,12,8,5,3,3,0.3202,13417.0,48250.0,60,11.62,Debt Consolidation,West,4,1,0,0,0,1,0,0,0,Yes,0
112490,56,Male,Single,Diploma,Unemployed,0.0,Own,2.0,5581.0,66972.0,38971.0,0.0144,14.5,13,5,5,1,1,0.3122,16473.0,45246.0,12,8.72,Debt Consolidation,West,3,1,0,0,0,1,0,0,0,No,1
112491,53,Female,Married,Doctorate,Employed,3.8,Rent,1.0,,65904.0,32432.0,0.188,20.7,8,5,3,1,1,0.5902,25568.0,20818.0,36,8.34,Education,West,1,2,0,0,0,2,0,0,0,Yes,0
112492,46,Female,Single,Diploma,Employed,12.9,Mortgage,0.0,1776.0,21312.0,17961.0,0.511,8.7,13,10,4,5,0,0.934,19059.0,2353.0,72,12.04,Home,East,0,0,0,1,0,1,0,0,0,Yes,0
112493,32,Male,Married,Bachelor,Employed,0.0,Rent,1.0,7595.0,91140.0,26912.0,0.5996,24.4,10,3,5,4,3,0.6416,24216.0,19118.0,72,11.66,Education,North,0,0,0,1,0,1,0,0,0,Yes,0
112494,28,Female,Married,Bachelor,Unemployed,2.8,Mortgage,1.0,2927.0,35124.0,22269.0,0.8315,18.7,9,9,12,6,1,0.2383,4788.0,9829.0,36,9.66,Debt Consolidation,Central,2,2,1,0,0,3,0,0,0,No,1
112495,46,Male,Married,Bachelor,Retired,4.6,Mortgage,4.0,13987.0,167844.0,52312.0,0.2476,15.5,14,8,6,1,1,0.7702,151973.0,23471.0,36,11.01,Home,North,1,0,0,0,0,0,0,0,0,Yes,0
112496,38,Male,Widowed,Bachelor,Self-Employed,12.2,Rent,3.0,2135.0,25620.0,14361.0,0.2491,16.2,11,14,5,1,2,0.6216,7347.0,21432.0,72,9.07,Medical,West,3,0,0,0,0,0,0,0,0,Yes,1
112497,56,Female,Divorced,Master,Employed,0.0,Mortgage,,5717.0,68604.0,31673.0,0.2472,12.8,7,6,6,0,0,0.9054,60454.0,66625.0,60,12.18,Education,Central,0,0,0,0,0,0,0,0,0,Yes,0
112498,54,Female,Married,High School,Unemployed,16.0,Rent,1.0,1302.0,15624.0,2403.0,0.1316,6.7,15,8,5,2,0,0.2452,3662.0,17035.0,12,8.55,Business,Central,1,0,1,0,0,1,0,0,0,No,0
112499,43,Male,Married,High School,Self-Employed,7.0,Mortgage,2.0,1356.0,16272.0,11223.0,0.4607,12.5,10,1,4,4,2,0.2795,4024.0,8034.0,84,8.42,Personal,North,2,0,0,0,0,0,0,0,0,Yes,0
112500,31,Female,Married,Master,Employed,3.4,Rent,2.0,3187.0,38244.0,22701.0,0.0859,16.0,11,11,4,5,2,0.2594,10669.0,43883.0,60,5.93,Debt Consolidation,North,3,0,0,0,0,0,1,0,0,Yes,1
112501,51,Female,Married,High School,Employed,13.5,Mortgage,1.0,3494.0,41928.0,26325.0,0.3099,19.5,6,4,3,4,2,0.9114,11686.0,30111.0,36,8.93,Auto,East,3,1,0,0,0,1,0,0,0,Yes,0
112502,33,Male,Divorced,Doctorate,Unemployed,11.1,Mortgage,1.0,14260.0,171120.0,81287.0,0.4258,15.2,11,6,6,6,2,0.2378,13527.0,42366.0,60,10.18,Business,West,0,0,0,0,0,0,0,0,0,No,0
112503,36,Female,Single,High School,Self-Employed,4.0,Mortgage,3.0,5357.0,64284.0,35006.0,0.6858,9.5,7,9,4,6,3,0.6113,44783.0,16544.0,72,10.53,Medical,North,2,1,0,0,1,1,0,0,0,Yes,1
112504,33,Female,Single,Bachelor,Unemployed,7.6,Rent,2.0,12741.0,152892.0,61834.0,1.1558,17.6,6,6,8,5,1,0.6626,77451.0,43822.0,24,10.8,Personal,East,1,0,0,0,0,0,0,0,0,No,1
112505,43,Male,Married,Master,Employed,15.7,Mortgage,0.0,4297.0,51564.0,28133.0,0.3983,5.0,9,6,2,4,1,0.6565,22230.0,22171.0,60,10.5,Business,West,0,1,1,1,0,3,0,0,0,Yes,1
112506,59,Female,Married,Bachelor,Self-Employed,,Mortgage,3.0,8156.0,97872.0,45954.0,0.1816,12.7,11,4,8,3,1,1.4039,111980.0,85629.0,24,12.44,Home,South,1,0,0,0,0,0,1,0,0,Yes,1
112507,45,Male,Divorced,Bachelor,Employed,12.8,Mortgage,3.0,3432.0,41184.0,24434.0,0.8446,4.5,7,9,4,3,2,0.4341,16180.0,13736.0,60,8.58,Debt Consolidation,Central,0,1,2,0,0,3,0,1,0,Yes,0
112508,40,Male,Widowed,Master,Self-Employed,19.9,Own,4.0,3284.0,39408.0,7668.0,0.4888,15.5,9,5,5,1,0,0.4616,14588.0,39245.0,12,8.68,Education,Central,2,0,1,0,0,1,0,0,0,Yes,1
112509,27,Male,Single,Bachelor,Self-Employed,11.6,Rent,1.0,1684.0,20208.0,1000.0,0.2592,24.3,9,3,6,3,1,0.9241,15610.0,1000.0,36,10.79,Home,South,0,1,0,0,0,1,0,0,0,Yes,1
112510,52,Male,Married,Diploma,Self-Employed,7.3,Rent,2.0,6841.0,82092.0,33308.0,0.5331,15.5,12,8,5,3,0,0.913,77375.0,70571.0,36,9.59,Medical,West,2,0,0,0,0,0,0,0,0,Yes,1
112511,36,Male,Married,Bachelor,Retired,7.5,Rent,0.0,6521.0,78252.0,21196.0,0.067,13.5,13,4,1,5,2,1.0909,97159.0,13644.0,36,8.66,Business,South,3,0,0,0,0,0,0,0,0,Yes,1
112512,46,Male,Married,Bachelor,Retired,3.3,Mortgage,,9116.0,109392.0,55704.0,0.0489,20.1,8,7,3,3,0,0.8171,62092.0,26972.0,36,9.44,Auto,Central,2,0,0,0,0,0,0,0,0,Yes,0
112513,41,Male,Married,High School,Employed,0.0,Mortgage,0.0,6325.0,75900.0,26239.0,0.1385,23.3,7,7,4,4,1,0.8715,60386.0,72100.0,24,9.54,Education,South,2,1,1,1,0,3,0,0,0,Yes,1
112514,55,Female,Widowed,High School,Employed,18.5,Rent,2.0,20528.0,246336.0,119167.0,0.6989,18.2,15,8,5,1,1,0.4843,50467.0,78496.0,12,8.01,Debt Consolidation,West,1,1,0,0,0,1,0,0,0,Yes,0
112515,43,Female,Married,Bachelor,Self-Employed,8.5,Rent,2.0,6167.0,74004.0,23511.0,0.3431,3.0,13,5,6,2,0,0.7865,41249.0,73810.0,12,11.64,Medical,Central,0,0,0,0,0,0,0,0,0,Yes,0
112516,44,Female,Single,Bachelor,Employed,11.8,Mortgage,2.0,10480.0,125760.0,38005.0,0.313,22.1,11,9,6,8,1,0.2946,41006.0,51963.0,60,8.23,Education,West,1,0,0,0,0,0,0,0,0,Yes,0
112517,51,Female,Married,Master,Employed,17.1,Rent,2.0,4455.0,53460.0,35313.0,0.3301,15.9,6,7,5,2,2,0.3426,14383.0,73081.0,12,6.43,Medical,Central,0,1,0,0,0,1,0,0,1,Yes,0
112518,70,Male,Married,High School,Employed,13.5,Own,3.0,3047.0,36564.0,19769.0,0.1965,10.4,13,6,4,0,1,0.8687,31220.0,7137.0,24,11.1,Personal,East,1,1,0,0,0,1,0,0,0,Yes,0
112519,56,Female,Single,High School,Employed,18.5,Rent,1.0,,105228.0,60810.0,0.1651,21.4,12,7,13,2,0,1.3312,53793.0,135756.0,72,14.5,Education,East,2,0,0,0,0,0,0,0,0,Yes,0
112520,44,Other,Married,Master,Employed,3.5,Mortgage,2.0,5190.0,62280.0,27594.0,0.3093,1.0,8,3,2,3,3,0.6552,13900.0,50800.0,36,7.43,Education,West,0,1,0,0,0,1,1,0,0,Yes,1
112521,45,Female,Married,Doctorate,Employed,9.9,Rent,2.0,9446.0,113352.0,29885.0,0.8183,4.3,10,9,3,3,3,0.5929,67318.0,41184.0,24,9.74,Debt Consolidation,Central,0,0,1,0,0,1,0,0,0,Yes,0
112522,39,Female,Married,Master,Employed,10.4,Rent,1.0,6918.0,83016.0,38089.0,0.1295,5.1,11,8,8,4,0,1.128,48737.0,34539.0,60,8.27,Personal,North,0,0,2,0,0,2,0,0,0,Yes,1
112523,34,Female,Divorced,Bachelor,Employed,18.7,Rent,4.0,3285.0,39420.0,21042.0,0.3339,11.8,7,8,8,3,0,0.8893,28410.0,26565.0,60,8.54,Education,Central,1,1,0,0,1,1,0,0,0,Yes,0
